SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
DAICHI,EQ,DAI-ICHI KARKARIA LTD.,235.0,237.0,232.0,234.79,6399,1503401.92,20260601,234.59666666666664,234.5,234.69333333333333,234.69333333333333,234.5,0.193333333333328,0.0823430867299834,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1428571428571428,7,1503401.92,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BECTORFOOD,EQ,MRS BECTORS FOOD SPE LTD,174.75,175.96,171.37,173.88,580345,100755924.13,20260601,173.73666666666668,173.66500000000002,173.80833333333334,173.80833333333334,173.66500000000002,0.1433333333333166,0.0824323288091308,Narrow,Bullish,Above CPR,Cash Only,FMCG & Food Products,True,False,0.1428571428571428,7,135560837.4,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INOXGREEN,EQ,INOX GREEN ENERGY SER LTD,172.41,174.48,163.8,169.35,2205785,370117620.73,20260601,169.21,169.14,169.28000000000003,169.28000000000003,169.14,0.1400000000000432,0.082669028638939,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1428571428571428,7,203437888.9,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASHIMASYN,EQ,ASHIMA LTD,15.75,16.39,15.75,16.09,88049,1411354.96,20260601,16.076666666666668,16.07,16.083333333333336,16.083333333333336,16.07,0.0133333333333354,0.0828672053035141,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1428571428571428,7,1411354.96,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
IDFCFIRSTB,EQ,IDFC FIRST BANK LIMITED,71.3,71.81,70.51,71.25,14291113,1016984939.14,20260601,71.19,71.16,71.22,71.22,71.16,0.0600000000000022,0.0842105263157926,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.4285714285714285,7,1174676535.71,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SSDL,EQ,SARASWATI SAREE DEPOT LTD,61.33,61.33,57.0,59.24,29566,1749597.24,20260601,59.19,59.165,59.215,59.215,59.165,0.0499999999999971,0.0844024307900019,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2857142857142857,7,869160.94,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ORIENTLTD,EQ,ORIENT PRESS LIMITED,62.0,62.5,61.5,62.08,1841,113559.18,20260601,62.02666666666666,62.0,62.05333333333333,62.05333333333333,62.0,0.0533333333333274,0.0859106529209527,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1428571428571428,7,113559.18,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GLAXO,EQ,GLAXOSMITHKLINE PHARMA LT,2200.0,2219.9,2183.2,2204.4,81113,178206715.3,20260601,2202.5,2201.55,2203.45,2203.45,2201.55,1.899999999999636,0.086191253855908,Narrow,Bullish,Above CPR,Cash Only,Healthcare,True,False,0.1428571428571428,7,357017657.9,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BANSWRAS,EQ,BANSWARA SYNTEX LIMITED,124.8,124.8,121.28,123.2,8264,1017428.38,20260601,123.09333333333332,123.04,123.14666666666665,123.14666666666665,123.04,0.1066666666666549,0.086580086580077,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1428571428571428,7,1971969.73,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CERA,EQ,CERA SANITARYWARE LTD,5569.5,5649.0,5500.5,5582.0,9390,52380680.0,20260601,5577.166666666667,5574.75,5579.583333333334,5579.583333333334,5574.75,4.83333333333394,0.0865878418726968,Narrow,Bullish,Above CPR,Cash Only,Ceramics & Sanitaryware,True,False,0.1428571428571428,7,44889114.5,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RELIABLE,EQ,RELIABLE DATA SERVICE LTD,138.0,140.52,133.38,137.13,58416,8065014.1,20260601,137.01,136.95,137.07,137.07,136.95,0.1200000000000045,0.0875082038941184,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1428571428571428,7,5191428.65,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HEG,EQ,HEG LTD,570.0,571.1,548.5,560.55,958642,534459724.05,20260601,560.05,559.8,560.3,560.3,559.8,0.5,0.0891981090000892,Narrow,Bullish,Above CPR,Cash Only,Capital Goods,True,False,0.1428571428571428,7,576407464.3,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TEXINFRA,EQ,TEXMACO INFRA & HOLDG LTD,96.97,97.65,96.15,97.03,73004,7068411.32,20260601,96.94333333333334,96.9,96.98666666666668,96.98666666666668,96.9,0.0866666666666731,0.0893194544642616,Narrow,Bullish,Above CPR,Cash Only,Real Estate & Infra,True,False,0.1428571428571428,7,6023494.72,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BHARTIHEXA,EQ,BHARTI HEXACOM LIMITED,1510.0,1527.2,1497.1,1514.2,53527,81134747.2,20260601,1512.8333333333333,1512.15,1513.5166666666664,1513.5166666666664,1512.15,1.3666666666663332,0.0902566811957689,Narrow,Bullish,Above CPR,Cash Only,Telecommunication,True,False,0.2857142857142857,7,81134747.2,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
OFSS,EQ,ORACLE FIN SERV SOFT LTD.,10069.0,10291.0,10063.0,10191.0,362417,3692428114.5,20260601,10181.666666666666,10177.0,10186.333333333332,10186.333333333332,10177.0,9.33333333333212,0.0915840774539507,Narrow,Bullish,Above CPR,Cash Only,Information Technology,True,False,0.2857142857142857,7,2549373528.5,Inside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CONCOR,EQ,CONTAINER CORP OF IND LTD,465.1,469.9,457.0,464.1,1343567,623516433.3,20260601,463.6666666666667,463.45,463.8833333333334,463.8833333333334,463.45,0.4333333333333939,0.0933706816059887,Narrow,Bullish,Above CPR,Cash Only,Services,True,False,0.1428571428571428,7,1268367110.75,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SPECTRUM,EQ,SPECTRUM ELECTRIC IND LTD,1443.4,1490.0,1406.2,1450.2,43208,62594437.6,20260601,1448.8,1448.1,1449.5,1449.5,1448.1,1.400000000000091,0.0965384084953862,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1428571428571428,7,14901907.5,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CHEVIOT,EQ,CHEVIOT COMPANY LIMITED,1079.1,1109.0,1075.0,1093.6,1862,2026629.6,20260601,1092.5333333333333,1092.0,1093.0666666666666,1093.0666666666666,1092.0,1.066666666666606,0.0975371860521768,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2857142857142857,7,3389957.9,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GOKULAGRO,EQ,GOKUL AGRO RESOURCES LTD,229.9,236.46,228.75,232.95,609730,142054095.75,20260601,232.72000000000003,232.605,232.83500000000004,232.83500000000004,232.605,0.2300000000000182,0.0987336338270093,Narrow,Bullish,Above CPR,Cash Only,Chemicals & Fertilizers,True,False,0.1428571428571428,7,142054095.75,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
EMMBI,EQ,EMMBI INDUSTRIES LIMITED,83.32,86.5,81.75,84.25,9306,789153.75,20260601,84.16666666666667,84.125,84.20833333333334,84.20833333333334,84.125,0.0833333333333428,0.0989119683481813,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2857142857142857,7,789153.75,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BEML,EQ,BEML LIMITED,1735.0,1755.0,1680.0,1720.1,308933,528870135.4,20260601,1718.3666666666668,1717.5,1719.2333333333336,1719.2333333333336,1717.5,1.733333333333576,0.1007693351161895,Narrow,Bullish,Above CPR,Cash Only,Capital Goods,True,False,0.2857142857142857,7,365227443.1,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RBZJEWEL,EQ,RBZ JEWELLERS LIMITED,125.3,126.5,123.12,125.0,55424,6937237.78,20260601,124.87333333333332,124.81,124.93666666666668,124.93666666666668,124.81,0.1266666666666651,0.1013333333333321,Narrow,Bullish,Above CPR,Cash Only,Consumer & Retail,True,False,0.2857142857142857,7,6937237.78,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MANORAMA,EQ,MANORAMA INDUSTRIES LTD,1446.9,1452.2,1419.1,1437.9,107896,155100747.7,20260601,1436.4000000000003,1435.65,1437.1500000000003,1437.1500000000003,1435.65,1.5000000000004547,0.1043187982474758,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1428571428571428,7,175779573.7,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RADIOCITY,EQ,MUSIC BROADCAST LIMITED,6.04,6.2,5.96,6.09,114002,691136.67,20260601,6.083333333333333,6.08,6.086666666666666,6.086666666666666,6.08,0.0066666666666659,0.1094690749863043,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.4285714285714285,7,216109.01,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AGI,EQ,AGI GREENPAC LIMITED,590.0,612.0,583.3,598.65,163947,98326010.1,20260601,597.9833333333332,597.65,598.3166666666665,598.3166666666665,597.65,0.6666666666665151,0.1113616748795648,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2857142857142857,7,79283279.2,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
UJJIVANSFB,EQ,UJJIVAN SMALL FINANC BANK,54.39,54.84,52.72,53.87,9839852,527837895.18,20260601,53.81,53.78,53.84,53.84,53.78,0.0600000000000022,0.1113792463337706,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1428571428571428,7,450906942.58,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CPPLUS,EQ,ADITYA INFOTECH LIMITED,3074.7,3193.8,3047.5,3126.0,1721755,5417664389.3,20260601,3122.433333333333,3120.65,3124.216666666666,3124.216666666666,3120.65,3.5666666666656965,0.1140968223501502,Narrow,Bullish,Above CPR,Cash Only,Capital Goods,True,False,0.2857142857142857,7,1034452780.3,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LICHSGFIN,EQ,LIC HOUSING FINANCE LTD,536.0,541.9,531.55,537.65,1794232,963141852.4,20260601,537.0333333333333,536.7249999999999,537.3416666666667,537.3416666666667,536.7249999999999,0.6166666666667879,0.1146966737964824,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.5714285714285714,7,592515185.9,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PARAGMILK,EQ,PARAG MILK FOODS LTD.,224.98,227.5,221.0,224.64,692093,155391110.13,20260601,224.38,224.25,224.51,224.51,224.25,0.2599999999999909,0.1157407407407367,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2857142857142857,7,91543895.82,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GPTHEALTH,EQ,GPT HEALTHCARE LIMITED,141.2,144.55,141.2,143.13,51900,7428713.2,20260601,142.96,142.875,143.04500000000002,143.04500000000002,142.875,0.1700000000000159,0.1187731432963151,Narrow,Bullish,Above CPR,Cash Only,Healthcare & Pharma,True,False,0.2857142857142857,7,9253971.1,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KIRANVYPAR,EQ,KIRAN VYAPAR LTD.,160.0,165.0,155.0,160.29,26849,4337983.77,20260601,160.09666666666666,160.0,160.19333333333333,160.19333333333333,160.0,0.193333333333328,0.1206147191548618,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1428571428571428,7,2650825.78,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BLS,EQ,BLS INTL SERVS LTD,263.0,264.75,258.1,261.9,1032678,269991054.45,20260601,261.5833333333333,261.425,261.7416666666666,261.7416666666666,261.425,0.316666666666606,0.1209112892961458,Narrow,Bullish,Above CPR,Cash Only,Consumer Services,True,False,0.2857142857142857,7,415398418.95,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LUPIN,EQ,LUPIN LIMITED,2285.4,2286.0,2231.2,2262.9,1482207,3351595201.8,20260601,2260.0333333333333,2258.6,2261.4666666666667,2261.4666666666667,2258.6,2.866666666666788,0.1266811024202036,Narrow,Bullish,Above CPR,Cash Only,Healthcare,True,False,0.2857142857142857,7,2798213599.0,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HOMEFIRST,EQ,HOME FIRST FIN CO IND LTD,1067.9,1085.0,1063.1,1076.1,179279,192740000.9,20260601,1074.7333333333331,1074.05,1075.4166666666667,1075.4166666666667,1074.05,1.366666666666788,0.1270018275872863,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.1428571428571428,7,192740000.9,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AETHER,EQ,AETHER INDUSTRIES LIMITED,1096.0,1144.7,1082.4,1115.7,723759,811789967.8,20260601,1114.2666666666669,1113.5500000000002,1114.9833333333331,1114.9833333333331,1113.5500000000002,1.4333333333329392,0.1284694212900366,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.4285714285714285,7,303321775.5,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KSL,EQ,KALYANI STEELS LIMITED,831.0,854.0,824.6,840.95,70120,59306924.75,20260601,839.85,839.3,840.4000000000001,840.4000000000001,839.3,1.1000000000001364,0.1308044473512261,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2857142857142857,7,43156385.95,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SAMHI,EQ,SAMHI HOTELS LIMITED,165.9,167.98,160.62,164.63,844644,138333908.76,20260601,164.41,164.3,164.51999999999998,164.51999999999998,164.3,0.2199999999999704,0.1336329952013426,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1428571428571428,7,224356489.64,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DEEPAKNTR,EQ,DEEPAK NITRITE LTD,1675.0,1683.2,1650.3,1670.1,111984,187112014.8,20260601,1667.8666666666668,1666.75,1668.9833333333336,1668.9833333333336,1666.75,2.233333333333576,0.1337245274734193,Narrow,Bullish,Above CPR,Cash Only,Chemicals,True,False,0.2857142857142857,7,245343961.5,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LUXIND,EQ,LUX INDUSTRIES LIMITED,1385.9,1449.3,1377.6,1416.3,138878,198093718.6,20260601,1414.4,1413.4499999999998,1415.35,1415.35,1413.4499999999998,1.900000000000091,0.1341523688484142,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2857142857142857,7,68399255.7,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CSBBANK,EQ,CSB BANK LIMITED,355.55,364.75,351.9,359.05,357639,128429133.05,20260601,358.56666666666666,358.325,358.80833333333334,358.80833333333334,358.325,0.4833333333333485,0.1346144919463441,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.5714285714285714,7,128429133.05,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
WABAG,EQ,VA TECH WABAG LTD,1531.0,1574.0,1531.0,1556.0,546234,851802655.3,20260601,1553.6666666666667,1552.5,1554.8333333333337,1554.8333333333337,1552.5,2.333333333333485,0.149957155098553,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2857142857142857,7,963054511.2,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SUNTV,EQ,SUN TV NETWORK LIMITED,506.0,527.9,503.05,516.65,597471,309935170.8,20260601,515.8666666666667,515.475,516.2583333333333,516.2583333333333,515.475,0.783333333333303,0.1516177941223851,Narrow,Bullish,Above CPR,Cash Only,Media Entertainment & Publication,True,False,0.4285714285714285,7,406304392.25,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HINDALCO,EQ,HINDALCO  INDUSTRIES  LTD,1130.0,1150.0,1127.2,1141.3,6934532,7895074915.1,20260601,1139.5,1138.6,1140.4,1140.4,1138.6,1.800000000000182,0.157714886532917,Narrow,Bullish,Above CPR,Cash Only,Metals & Mining,True,False,0.5714285714285714,7,7895074915.1,Inside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LOTUSDEV,EQ,SRI LOTUS DEVLPRS N RTY L,137.88,140.46,137.2,139.16,390129,54192954.93,20260601,138.93999999999997,138.82999999999998,139.04999999999995,139.04999999999995,138.82999999999998,0.2199999999999704,0.1580914055762938,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.4285714285714285,7,50561829.46,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
POONAWALLA,EQ,POONAWALLA FINCORP LTD,383.95,398.65,383.95,392.25,1598190,628960707.05,20260601,391.6166666666666,391.3,391.9333333333333,391.9333333333333,391.3,0.6333333333333258,0.1614616528574444,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.2857142857142857,7,555848543.15,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JBMA,EQ,JBM AUTO LIMITED,629.0,661.65,629.0,646.9,2534232,1647728588.75,20260601,645.85,645.325,646.375,646.375,645.325,1.0499999999999543,0.1623125676302295,Narrow,Bullish,Above CPR,Cash Only,Automobile and Auto Components,True,False,0.2857142857142857,7,225664803.9,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
IVC,EQ,IL&FS INVESTMENT MANAGERS,8.01,8.2,8.0,8.12,771748,6251965.15,20260601,8.106666666666667,8.1,8.113333333333335,8.113333333333335,8.1,0.0133333333333354,0.1642036124795002,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2857142857142857,7,964678.86,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BBOX,EQ,BLACK BOX LIMITED,1049.0,1068.0,1020.0,1046.6,913719,959205466.7,20260601,1044.8666666666666,1044.0,1045.7333333333331,1045.7333333333331,1044.0,1.7333333333331211,0.1656156443085344,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1428571428571428,7,1258479130.2,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PRSMJOHNSN,EQ,PRISM JOHNSON LIMITED,120.3,125.99,120.3,123.46,408368,50840750.74,20260601,123.25,123.145,123.355,123.355,123.145,0.2100000000000079,0.170095577514991,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1428571428571428,7,66619203.49,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
