TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Industry,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
2026-08-13,2026-08-13,CM,NSE,STK,761814,INE887D01016,TCC,EQ,,,,,TCC CONCEPT LIMITED,252.95,259.15,250.0,254.7,253.3,252.1,,254.77,,,46038,11668515.2,3437,F1,1,,,,,,Cash Only,254.61666666666665,254.575,254.6583333333333,254.6583333333333,254.575,0.0833333333333143,0.0327182305980818,Narrow,Bullish,Above CPR,True,False,Diversified,0.0508474576271186,59,5716572.7,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,804.15,824.8,776.0,800.8,797.25,867.4,,800.71,,,1046113,844901704.95,41499,F1,1,,,,,,Cash Only,800.5333333333333,800.4,800.6666666666666,800.6666666666666,800.4,0.2666666666666515,0.0333000333000314,Narrow,Bullish,Above CPR,True,False,Diversified,0.0338983050847457,59,121695989.2,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,18967,INE542Z01028,KAPSTON,EQ,,,,,KAPSTON SERVICES LIMITED,589.0,589.0,580.6,585.1,585.9,578.2,,585.1,,,91754,53669921.2,2757,F1,1,,,,,,Cash Only,584.9,584.8,585.0,585.0,584.8,0.2000000000000454,0.0341821910784559,Narrow,Bullish,Above CPR,True,False,Diversified,0.0338983050847457,59,10845747.1,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,3384,INE277A01016,SWARAJENG,EQ,,,,,SWARAJ ENGINES LTD,3620.0,3630.2,3602.3,3618.2,3622.0,3608.9,,3618.31,,,4769,17247416.6,1171,F1,1,,,,,,Cash Only,3616.9,3616.25,3617.55,3617.55,3616.25,1.300000000000182,0.0359294676911221,Narrow,Bullish,Above CPR,True,False,Diversified,0.0677966101694915,59,39074157.2,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,501.55,510.45,495.4,503.2,499.4,502.0,,503.21,,,946444,477780527.3,38092,F1,1,,,,,,Cash Only,503.01666666666665,502.9249999999999,503.10833333333335,503.10833333333335,502.9249999999999,0.1833333333333939,0.0364334923158573,Narrow,Bullish,Above CPR,True,False,Financial Services,0.0508474576271186,59,158532951.5,Higher,True,Long,True,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,13414,INE411H01032,RSYSTEMS,EQ,,,,,R SYS INTERNATIONAL LTD,240.3,246.0,239.1,242.7,243.75,240.1,,242.7,,,156904,38221097.15,6481,F1,1,,,,,,Cash Only,242.6,242.55,242.65,242.65,242.55,0.0999999999999659,0.0412031314379752,Narrow,Bullish,Above CPR,True,False,Information Technology,0.0508474576271186,59,79489095.7,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,11309,INE618N01022,BALAXI,EQ,,,,,BALAXI PHARMA LTD,23.93,24.2,23.75,23.99,23.99,24.05,,23.99,,,45780,1098487.76,112,F1,1,,,,,,Cash Only,23.98,23.975,23.985,23.985,23.975,0.009999999999998,0.0416840350145811,Narrow,Bullish,Above CPR,True,False,Diversified,0.0714285714285714,14,567083.85,Overlapping,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,19025,INE250A01039,KIRLOSIND,EQ,,,,,KIRLOSKAR INDUSTRIES LTD,3810.0,3847.9,3760.1,3806.4,3808.0,3769.0,,3806.47,,,7703,29253754.9,1441,F1,1,,,,,,Cash Only,3804.8,3804.0,3805.599999999999,3805.599999999999,3804.0,1.5999999999994543,0.0420344682639621,Narrow,Bullish,Above CPR,True,False,Diversified,0.0508474576271186,59,28349605.7,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,24948,INE498L01015,LTF,EQ,,,,,L&T FINANCE LIMITED,317.2,317.3,313.0,315.35,315.35,317.2,,315.32,,,1127604,355020849.25,18767,F1,1,,,,,,F&O + Cash,315.21666666666664,315.15,315.2833333333333,315.2833333333333,315.15,0.1333333333333257,0.0422810633687413,Narrow,Bullish,Above CPR,True,False,Financial Services,0.0677966101694915,59,1487505954.75,Inside,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,761330,INE757T01025,AEPL,EQ,,,,,ARTEMIS ELECTRICALS & P L,15.8,15.97,15.35,15.67,15.62,15.5,,15.68,,,21644,338082.3,182,F1,1,,,,,,Cash Only,15.663333333333334,15.66,15.666666666666668,15.666666666666668,15.66,0.0066666666666677,0.0425441395447843,Narrow,Bullish,Above CPR,True,False,Diversified,0.0508474576271186,59,196961.71,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,3466,INE305A01023,TFCILTD,EQ,,,,,TOURISM FINANCE CORP. OF,114.99,115.71,114.76,115.31,115.4,115.13,,115.31,,,12274010,1415693248.71,10204,F1,1,,,,,,Cash Only,115.26,115.235,115.28499999999998,115.28499999999998,115.235,0.0499999999999829,0.0433613736883036,Narrow,Bullish,Above CPR,True,False,Diversified,0.0508474576271186,59,648725651.83,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,14218,INE627H01017,CTE,EQ,,,,,CAMBRIDGE TECH ENTER LTD,37.3,37.95,37.0,37.5,37.85,37.02,,37.44,,,7448,278287.8,88,F1,1,,,,,,Cash Only,37.48333333333333,37.475,37.49166666666667,37.49166666666667,37.475,0.0166666666666657,0.0444444444444419,Narrow,Bullish,Above CPR,True,False,Diversified,0.0169491525423728,59,260146.11,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,742,INE757A01017,COSMOFIRST,EQ,,,,,COSMO FIRST LIMITED,902.0,923.35,902.0,913.3,916.0,909.0,,912.88,,,73254,66920674.95,3774,F1,1,,,,,,Cash Only,912.8833333333332,912.675,913.0916666666664,913.0916666666664,912.675,0.4166666666665151,0.0456221029964431,Narrow,Bullish,Above CPR,True,False,Diversified,0.0508474576271186,59,74540661.85,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,11065,INE448G01010,NATHBIOGEN,EQ,,,,,NATH BIO-GENES (I) LTD,155.08,155.93,154.01,155.08,155.1,154.63,,155.08,,,9654,1496530.13,175,F1,1,,,,,,Cash Only,155.00666666666666,154.97,155.04333333333332,155.04333333333332,154.97,0.0733333333333234,0.0472874215458624,Narrow,Bullish,Above CPR,True,False,Healthcare & Pharma,0.0847457627118644,59,2212445.58,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,5501,INE384C01016,YUKEN,EQ,,,,,YUKEN INDIA LIMITED,864.0,864.0,826.1,845.65,840.0,846.2,,845.64,,,8564,7205247.45,911,F1,1,,,,,,Cash Only,845.25,845.05,845.45,845.45,845.05,0.4000000000000909,0.0473008928043624,Narrow,Bullish,Above CPR,True,False,Diversified,0.0338983050847457,59,6133736.25,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,29135,INE121J01017,INDUSTOWER,EQ,,,,,INDUS TOWERS LIMITED,383.4,385.45,380.4,383.2,383.2,383.4,,383.23,,,6069020,2325935517.05,43197,F1,1,,,,,,F&O + Cash,383.01666666666665,382.9249999999999,383.10833333333335,383.10833333333335,382.9249999999999,0.1833333333333939,0.0478427279053742,Narrow,Bullish,Above CPR,True,False,Telecommunication,0.1186440677966101,59,2177847898.0,Higher,True,Long,True,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,17685,INE390G01014,GPTINFRA,EQ,,,,,GPT INFRAPROJECTS LTD,118.28,118.28,115.01,116.73,118.0,118.87,,116.72,,,42285,4921804.08,1135,F1,1,,,,,,Cash Only,116.67333333333336,116.645,116.70166666666668,116.70166666666668,116.645,0.0566666666666719,0.0485450755304308,Narrow,Bullish,Above CPR,True,False,Real Estate & Infra,0.1016949152542373,59,12859923.97,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,758748,INE0PKD01011,MEIL,EQ,,,,,MANGAL ELECTRICAL IND L,275.0,277.0,271.5,274.45,276.0,274.95,,274.52,,,15567,4268626.0,567,F1,1,,,,,,Cash Only,274.31666666666666,274.25,274.3833333333333,274.3833333333333,274.25,0.1333333333333257,0.0485820125098654,Narrow,Bullish,Above CPR,True,False,Diversified,0.1428571428571428,14,9134646.05,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,11905,INE955D01029,GENUSPOWER,EQ,,,,,GENUS POWER INFRASTRU LTD,306.0,309.5,303.15,306.55,306.0,304.95,,306.56,,,936021,287312768.85,14981,F1,1,,,,,,Cash Only,306.40000000000003,306.325,306.4750000000001,306.4750000000001,306.325,0.1500000000000909,0.0489316587832624,Narrow,Bullish,Above CPR,True,False,Power & Utilities,0.0338983050847457,59,336053954.55,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,19184,INE916U01025,SFL,EQ,,,,,SHEELA FOAM LIMITED,687.7,707.35,683.5,695.95,694.85,691.1,,695.97,,,170897,119170858.85,13420,F1,1,,,,,,Cash Only,695.6,695.425,695.7750000000001,695.7750000000001,695.425,0.3500000000001364,0.0502909691788399,Narrow,Bullish,Above CPR,True,False,Diversified,0.0677966101694915,59,147479361.65,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,11880,INE824G01012,JSWHL,EQ,,,,,JSW HOLDINGS LIMITED,11667.0,11780.0,11542.0,11670.0,11700.0,11572.0,,11670.78,,,2881,33649726.0,1003,F1,1,,,,,,Cash Only,11664.0,11661.0,11667.0,11667.0,11661.0,6.0,0.0514138817480719,Narrow,Bullish,Above CPR,True,False,Diversified,0.0508474576271186,59,31647718.0,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,3646,INE835A01029,VARDMNPOLY,EQ,,,,,VARDHMAN POLYTEX LTD.,6.49,6.64,6.21,6.43,6.49,6.38,,6.43,,,910672,5844125.04,705,F1,1,,,,,,Cash Only,6.426666666666667,6.425,6.428333333333334,6.428333333333334,6.425,0.0033333333333338,0.0518403317781314,Narrow,Bullish,Above CPR,True,False,Diversified,0.0625,48,1447988.295,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,764203,INE536P01021,CPL,EQ,,,,,CAPTAIN POLYPLAST LIMITED,69.5,70.29,69.5,69.95,69.94,69.86,,69.96,,,118924,8314528.8,448,F1,1,,,,,,Cash Only,69.91333333333334,69.89500000000001,69.93166666666667,69.93166666666667,69.89500000000001,0.0366666666666617,0.0524183940910103,Narrow,Bullish,Above CPR,True,False,Diversified,0.125,16,1890173.54,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,2562,INE275B01026,HUHTAMAKI,EQ,,,,,HUHTAMAKI INDIA LIMITED,281.15,284.45,278.4,281.65,280.95,278.4,,281.65,,,158696,44705637.3,4281,F1,1,,,,,,Cash Only,281.49999999999994,281.42499999999995,281.57499999999993,281.57499999999993,281.42499999999995,0.1499999999999772,0.0532575892064538,Narrow,Bullish,Above CPR,True,False,Diversified,0.0508474576271186,59,47098583.48,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,1442,INE058A01010,SANOFI,EQ,,,,,SANOFI INDIA LIMITED,3232.8,3260.0,3232.0,3248.6,3243.5,3243.6,,3248.85,,,7558,24553811.5,1793,F1,1,,,,,,Cash Only,3246.866666666667,3246.0,3247.7333333333336,3247.7333333333336,3246.0,1.733333333333576,0.0533563175932271,Narrow,Bullish,Above CPR,True,False,Healthcare & Pharma,0.0338983050847457,59,69241726.5,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,9422,INE625X01026,SILVERTUC,EQ,,,,,SILVER TOUCH TECHNO LTD,206.47,209.0,203.3,206.32,209.0,205.88,,206.39,,,344944,71187318.86,5248,F1,1,,,,,,Cash Only,206.20666666666668,206.15,206.26333333333332,206.26333333333332,206.15,0.1133333333333439,0.0549308517513299,Narrow,Bullish,Above CPR,True,False,Diversified,0.0677966101694915,59,90264710.42,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,1476,INE008A01015,IDBI,EQ,,,,,IDBI BANK LIMITED,82.95,83.3,82.32,82.88,82.99,82.46,,82.88,,,3131737,259438350.76,16319,F1,1,,,,,,Cash Only,82.83333333333333,82.81,82.85666666666665,82.85666666666665,82.81,0.0466666666666526,0.0563063063062893,Narrow,Bullish,Above CPR,True,False,Financial Services,0.0847457627118644,59,588645039.23,Overlapping,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,305,INE118A01012,BAJAJHLDNG,EQ,,,,,BAJAJ HOLDINGS & INVS LTD,11570.0,11570.0,11410.0,11500.0,11500.0,11579.0,,11500.0,,,17501,201102282.0,6118,F1,1,,,,,,F&O + Cash,11493.333333333334,11490.0,11496.666666666668,11496.666666666668,11490.0,6.666666666667879,0.0579710144927641,Narrow,Bullish,Above CPR,True,False,Financial Services,0.1016949152542373,59,506737606.0,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,14912,INE930H01031,KPRMILL,EQ,,,,,KPR MILL LTD.,1088.6,1090.4,1077.1,1084.7,1078.7,1088.7,,1084.71,,,87097,94548578.1,8184,F1,1,,,,,,Cash Only,1084.0666666666666,1083.75,1084.3833333333332,1084.3833333333332,1083.75,0.6333333333332121,0.0583878799053389,Narrow,Bullish,Above CPR,True,False,Textiles,0.0677966101694915,59,324764996.1,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,220,INE022Q01020,IEX,EQ,,,,,INDIAN ENERGY EXC LTD,125.8,125.8,124.98,125.5,125.5,125.95,,125.49,,,1130400,141559480.16,13899,F1,1,,,,,,F&O + Cash,125.42666666666666,125.39,125.46333333333332,125.46333333333332,125.39,0.0733333333333234,0.0584329349269509,Narrow,Bullish,Above CPR,True,False,Financial Services,0.1525423728813559,59,520309077.44,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,20321,INE274V01019,SHANKARA,EQ,,,,,SHANKARA BLDG PRODUCT LTD,141.13,141.84,140.69,141.39,141.2,141.84,,141.35,,,16488,2329733.25,339,F1,1,,,,,,Cash Only,141.30666666666664,141.265,141.3483333333333,141.3483333333333,141.265,0.0833333333333143,0.0589386330952078,Narrow,Bullish,Above CPR,True,False,Diversified,0.2083333333333333,24,27981871.51,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,3637,INE700A01033,JUBLPHARMA,EQ,,,,,JUBILANT PHARMOVA LTD,888.0,906.2,873.2,890.5,889.4,890.6,,890.37,,,207364,185152872.0,13669,F1,1,,,,,,Cash Only,889.9666666666667,889.7,890.2333333333333,890.2333333333333,889.7,0.533333333333303,0.0598914467527572,Narrow,Bullish,Above CPR,True,False,Healthcare,0.135593220338983,59,91540293.45,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,17722,INE947J01015,DEN,EQ,,,,,DEN NETWORKS LTD,26.99,28.34,26.99,27.69,27.7,26.99,,27.7,,,546906,15193773.61,2233,F1,1,,,,,,Cash Only,27.67333333333333,27.665,27.681666666666665,27.681666666666665,27.665,0.0166666666666657,0.060190201035268,Narrow,Bullish,Above CPR,True,False,Diversified,0.1016949152542373,59,11531517.15,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
