SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
MAHESHWARI,EQ,MAHESHWARI LOGISTICS LTD.,54.5,56.4,54.5,55.45,13167,734111.52,20260529,55.45000000000001,55.45,55.45000000000002,55.45000000000002,55.45,1.4210854715202004e-14,2.5628232128407585e-14,Narrow,Bullish,Inside CPR,Cash Only,Diversified,False,False,0.1666666666666666,6,511615.395,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AMIRCHAND,EQ,AMIR CHAND JAG KUM (E) L,127.0,127.6,124.0,125.96,308739,38839658.13,20260529,125.85333333333334,125.8,125.90666666666668,125.90666666666668,125.8,0.1066666666666833,0.0846829681380464,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1666666666666666,6,36037709.31,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SHINDL,EQ,SHARAT INDUSTRIES LTD.,157.99,158.0,151.0,154.7,131842,20472222.23,20260529,154.56666666666666,154.5,154.63333333333333,154.63333333333333,154.5,0.1333333333333257,0.0861883214824342,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1666666666666666,6,20812745.48,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NITTAGELA,EQ,NITTA GELATIN INDIA LTD.,1658.95,1658.95,1590.0,1626.6,12172,19705312.0,20260529,1625.1833333333332,1624.475,1625.8916666666664,1625.8916666666664,1624.475,1.416666666666515,0.0870937333497181,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1666666666666666,6,37311607.625,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MODIRUBBER,EQ,MODI RUBBER LTD,129.8,139.0,128.11,133.73,11076,1461119.22,20260529,133.61333333333334,133.555,133.67166666666668,133.67166666666668,133.555,0.1166666666666742,0.0872404596325987,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.3333333333333333,6,548396.085,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SBGLP,EQ,SURATWWALA BUS GROUP LTD,27.4,27.4,25.79,26.63,75952,2029165.48,20260529,26.606666666666666,26.595,26.61833333333333,26.61833333333333,26.595,0.0233333333333334,0.0876204781574668,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1666666666666666,6,3527154.99,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HFCL,EQ,HFCL LIMITED,175.0,189.08,170.32,179.94,111112652,20104414953.12,20260529,179.77999999999997,179.7,179.85999999999996,179.85999999999996,179.7,0.1599999999999681,0.0889185283983373,Narrow,Bullish,Above CPR,Cash Only,Telecommunication,True,False,0.1666666666666666,6,12890364029.650002,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SHOPERSTOP,EQ,SHOPPERS STOP LIMITED,356.3,358.15,350.0,354.55,33523,11861227.9,20260529,354.2333333333333,354.075,354.3916666666667,354.3916666666667,354.075,0.3166666666667197,0.0893150942509433,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1666666666666666,6,15254324.175,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AADHARHFC,EQ,AADHAR HOUSING FINANCE L,482.0,482.0,471.1,477.2,363653,173063315.95,20260529,476.76666666666665,476.55,476.9833333333333,476.9833333333333,476.55,0.4333333333332803,0.0908074881251635,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.1666666666666666,6,139992222.975,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
FLUOROCHEM,EQ,GUJARAT FLUOROCHEM LTD,3698.0,3698.0,3550.0,3629.0,328021,1187249964.4,20260529,3625.6666666666665,3624.0,3627.333333333333,3627.333333333333,3624.0,3.33333333333303,0.0918526683200063,Narrow,Bullish,Above CPR,Cash Only,Chemicals,True,False,0.1666666666666666,6,503311087.7,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
EPL,EQ,EPL LIMITED,214.5,217.5,209.21,213.65,575348,123186725.06,20260529,213.45333333333332,213.355,213.55166666666668,213.55166666666668,213.355,0.1966666666666583,0.0920508620017123,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1666666666666666,6,71914843.99000001,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TTKPRESTIG,EQ,TTK PRESTIGE LTD,528.05,550.2,527.3,539.5,164825,89129571.4,20260529,539.0,538.75,539.25,539.25,538.75,0.5,0.0926784059314179,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.3333333333333333,6,84436339.35,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NOCIL,EQ,NOCIL LIMITED,169.14,169.78,166.01,168.13,264880,44373093.03,20260529,167.97333333333333,167.89499999999998,168.05166666666668,168.05166666666668,167.89499999999998,0.1566666666666947,0.0931818632407629,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.5,6,51230858.905,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TRAVELFOOD,EQ,TRAVEL FOOD SERVICES LTD,1202.1,1243.6,1202.1,1224.6,46140,56518128.1,20260529,1223.4333333333332,1222.85,1224.0166666666664,1224.0166666666664,1222.85,1.166666666666515,0.0952692035494459,Narrow,Bullish,Above CPR,Cash Only,Consumer Services,True,False,0.3333333333333333,6,127030080.45,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ANUHPHR,EQ,ANUH PHARMA LIMITED,77.9,77.98,74.0,76.1,42753,3284718.51,20260529,76.02666666666667,75.99000000000001,76.06333333333333,76.06333333333333,75.99000000000001,0.0733333333333234,0.0963644327638942,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.5,6,2958904.555,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MUKANDLTD,EQ,MUKAND LTD.,140.1,143.6,138.41,141.21,230001,32369527.44,20260529,141.07333333333335,141.005,141.1416666666667,141.1416666666667,141.005,0.1366666666667129,0.0967825696952856,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1666666666666666,6,26957897.99,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
VAKRANGEE,EQ,VAKRANGEE LIMITED,6.71,6.71,6.43,6.58,1441645,9531038.96,20260529,6.573333333333333,6.57,6.576666666666666,6.576666666666666,6.57,0.0066666666666659,0.1013171225937071,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1666666666666666,6,10422399.025,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
IEX,EQ,INDIAN ENERGY EXC LTD,126.48,129.8,126.43,128.31,7112020,911451817.15,20260529,128.18,128.115,128.245,128.245,128.115,0.1299999999999954,0.1013171225937148,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.5,6,462190771.165,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MFSL,EQ,MAX FINANCIAL SERV LTD,1688.0,1689.3,1653.6,1674.0,805981,1349347261.4,20260529,1672.3,1671.4499999999998,1673.15,1673.15,1671.4499999999998,1.7000000000002728,0.1015531660693114,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.3333333333333333,6,1264324696.3000002,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASAL,EQ,AUTOMOTIVE STAMPINGS & AS,508.95,511.2,495.55,504.15,13962,7048117.5,20260529,503.6333333333334,503.375,503.8916666666668,503.8916666666668,503.375,0.5166666666667652,0.1024827267017287,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.3333333333333333,6,9479949.8,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KRISHIVAL,EQ,KRISHIVAL FOODS LIMITED,398.0,400.0,396.55,398.9,2260,899448.6,20260529,398.4833333333333,398.275,398.6916666666666,398.6916666666666,398.275,0.4166666666666287,0.1044539149327221,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.6666666666666666,6,1374034.5,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RANASUG,EQ,RANA SUGARS LTD.,12.62,13.1,12.34,12.74,264185,3344170.28,20260529,12.726666666666668,12.72,12.733333333333334,12.733333333333334,12.72,0.0133333333333354,0.1046572475144067,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1666666666666666,6,2168957.0,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BDL,EQ,BHARAT DYNAMICS LIMITED,1207.0,1230.0,1175.4,1204.6,7665885,9149042599.1,20260529,1203.3333333333333,1202.7,1203.9666666666665,1203.9666666666665,1202.7,1.266666666666424,0.1051524710830503,Narrow,Bullish,Above CPR,Cash Only,Capital Goods,True,False,0.3333333333333333,6,1120981176.95,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ARIS,EQ,ARISINFRA SOLUTIONS LTD,120.0,121.58,117.56,119.76,700253,83583111.71,20260529,119.63333333333333,119.57,119.69666666666666,119.69666666666666,119.57,0.1266666666666651,0.1057670897350243,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.5,6,130557795.355,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
STARHEALTH,EQ,STAR HEALTH & AL INS CO L,523.4,534.85,519.35,527.95,988500,521698124.25,20260529,527.3833333333333,527.1,527.6666666666666,527.6666666666666,527.1,0.566666666666606,0.1073333964706138,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.5,6,402835982.725,Inside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ORICONENT,EQ,ORICON ENTERPRISES LTD,63.1,66.7,62.75,64.83,212513,13914141.37,20260529,64.75999999999999,64.725,64.79499999999999,64.79499999999999,64.725,0.0699999999999931,0.107974703069556,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.3333333333333333,6,8302935.61,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MONTECARLO,EQ,MONTE CARLO FASHIONS LTD.,556.65,558.0,549.6,554.7,19397,10774443.8,20260529,554.1,553.8,554.4000000000001,554.4000000000001,553.8,0.6000000000001364,0.1081665765278774,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1666666666666666,6,16711335.475,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DIAMINESQ,EQ,DIAMINES & CHEMICALS LTD,248.85,249.0,240.0,244.9,5448,1329269.45,20260529,244.63333333333333,244.5,244.76666666666665,244.76666666666665,244.5,0.2666666666666515,0.1088879814890369,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.3333333333333333,6,2225724.075,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HONDAPOWER,EQ,HONDA I POWER PRODUCT LTD,2306.9,2412.0,2306.9,2363.4,20470,48464251.4,20260529,2360.7666666666664,2359.45,2362.083333333333,2362.083333333333,2359.45,2.633333333333212,0.1114213985501062,Narrow,Bullish,Above CPR,Cash Only,Power & Utilities,True,False,0.1666666666666666,6,15804501.8,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CYIENT,EQ,CYIENT LIMITED,922.5,927.6,885.7,908.25,407322,373590203.8,20260529,907.1833333333334,906.65,907.7166666666668,907.7166666666668,906.65,1.066666666666606,0.1174419671529431,Narrow,Bullish,Above CPR,Cash Only,Information Technology,True,False,0.5,6,262154285.9,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
UFBL,EQ,UNITED FOODBRANDS LIMITED,483.0,507.45,477.2,493.2,345818,171576542.65,20260529,492.6166666666666,492.325,492.9083333333333,492.9083333333333,492.325,0.5833333333332575,0.11827520951607,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1666666666666666,6,324734474.5,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PNGJL,EQ,P N GADGIL JEWELLERS LTD,540.0,560.25,530.0,546.1,485648,265341739.6,20260529,545.4499999999999,545.125,545.7749999999999,545.7749999999999,545.125,0.6499999999998636,0.1190258194469627,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.6666666666666666,6,148437530.55,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AETHER,EQ,AETHER INDUSTRIES LIMITED,1100.0,1114.8,1077.0,1098.0,367593,404830024.0,20260529,1096.6,1095.9,1097.3000000000002,1097.3000000000002,1095.9,1.400000000000091,0.1275045537340702,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.3333333333333333,6,298548547.3,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SIS,EQ,SIS LIMITED,391.25,412.8,391.25,402.8,100522,40717737.8,20260529,402.2833333333333,402.025,402.5416666666666,402.5416666666666,402.025,0.5166666666666515,0.1282687851704696,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1666666666666666,6,21734668.075,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PNGSREVA,EQ,PNGS REVA DIAMOND JEWEL L,379.95,387.85,364.0,376.65,111145,41719545.1,20260529,376.1666666666667,375.925,376.40833333333336,376.40833333333336,375.925,0.4833333333333485,0.1283242621354967,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1666666666666666,6,44896340.475,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AEGISLOG,EQ,AEGIS LOGISTICS LIMITED,720.0,774.0,720.0,748.45,5777221,4367495954.05,20260529,747.4833333333332,747.0,747.9666666666665,747.9666666666665,747.0,0.9666666666664696,0.1291558108980519,Narrow,Bullish,Above CPR,Cash Only,Oil Gas & Consumable Fuels,True,False,0.1666666666666666,6,279636226.875,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BHAGCHEM,EQ,BHAGIRADHA CHEM & INDS L,248.3,251.25,243.05,247.65,42562,10508456.45,20260529,247.3166666666667,247.15,247.48333333333335,247.48333333333335,247.15,0.3333333333333712,0.1345985597954255,Narrow,Bullish,Above CPR,Cash Only,Chemicals & Fertilizers,True,False,0.5,6,11441401.525,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RAINBOW,EQ,RAINBOW CHILDRENS MED LTD,1377.1,1394.0,1361.0,1380.3,119276,163873104.0,20260529,1378.4333333333334,1377.5,1379.3666666666668,1379.3666666666668,1377.5,1.866666666666788,0.1352363012871685,Narrow,Bullish,Above CPR,Cash Only,Healthcare,True,False,0.3333333333333333,6,164019857.65,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AJAXENGG,EQ,AJAX ENGINEERING LIMITED,582.6,595.0,582.6,590.0,197776,116585494.25,20260529,589.1999999999999,588.8,589.5999999999999,589.5999999999999,588.8,0.7999999999999545,0.1355932203389753,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.3333333333333333,6,26485825.4,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
